time_sec,x,y,z
254.538,41.871889303391185,-755.8309036666493,-67.3824653345514
254.632,41.4510726236129,-755.6983629589703,-67.39659390952764
254.677,41.05608480931374,-755.5785796722228,-67.39724843722487
254.721,40.623043864233175,-755.4621973687235,-67.38748933470347
254.768,40.188922417091526,-755.3563117811829,-67.36723462236841
254.872,39.567407898683264,-755.2177523158641,-67.3206839356248
254.924,39.30912058769206,-755.160637522693,-67.29649223346144
255.02,38.86373908306243,-755.0578443252348,-67.24919466285411
255.061,38.34065355595104,-754.9327740001995,-67.19365752444295
255.105,37.946047144386455,-754.8363872178041,-67.15251657927487
255.2,37.40942284852623,-754.7040987102442,-67.10241917250264
255.242,36.93789564999298,-754.5875280887727,-67.06695492794168
255.388,36.44054507679773,-754.4632189149813,-67.03584661599041
255.432,35.98626984751947,-754.34928215341,-67.0141450002591
255.475,35.5031471463627,-754.2267729457368,-66.99909555970584
255.539,34.983726817091494,-754.0959162211751,-66.99199534625745
255.589,34.3413689610349,-753.9347952014023,-66.99403361323147
255.733,33.946560613841456,-753.837880424416,-66.9971206641959
255.774,33.35142079094406,-753.6931592730424,-67.00036773685076
255.815,32.94709115241956,-753.5935882784632,-67.00202478281818
255.856,32.54352631773176,-753.4923007481267,-67.00307951570687
255.952,32.078337733590665,-753.3768906052811,-67.00593787882528
255.996,31.692813183154065,-753.2867068261047,-67.0116590167116
256.099,31.388092397107695,-753.2165511204752,-67.01488262406636
256.198,31.061842733502317,-753.1411134641593,-67.0140286799614
256.24,30.566837900080515,-753.0295654964929,-67.00339959043913
256.284,30.085424335921672,-752.9297253452378,-66.98455173755062
256.329,29.717451600636988,-752.8604998736823,-66.96570026819455
256.43,29.26361874528354,-752.7793065324205,-66.93735000321084
256.524,28.741653082441797,-752.6929764721639,-66.90281669436132
256.568,28.36485292094991,-752.6320180514031,-66.8779721741939
256.613,27.888096109547188,-752.5568635904217,-66.84793769219965
256.708,27.604718466360126,-752.5125930335022,-66.83106712452567
256.749,26.91375400230396,-752.4018646619813,-66.80237746924271
256.791,26.17625068423696,-752.2860404171121,-66.79676452374659
256.886,25.77573162954439,-752.2251256007644,-66.804263330232
256.978,25.33187349053749,-752.1556613851533,-66.81858224641235
257.019,24.832504242729097,-752.0776702364127,-66.84044212815928
257.163,24.313469997204376,-751.9973601104298,-66.87165594865206
257.255,23.978992925312706,-751.9467596616793,-66.89761847121885
257.297,23.592116615824644,-751.8854478790846,-66.92815489790846
257.339,23.181568184569265,-751.823018770616,-66.96080998564938
257.38,22.902153961887933,-751.7832376195923,-66.98289659429932
257.474,22.447889169831136,-751.7224882540037,-67.01840716857487
257.515,22.22787049225418,-751.6954222700987,-67.03537297902398
257.556,21.991121491811604,-751.6674247691493,-67.05363595200878
257.65,21.707207040687653,-751.6368392769822,-67.07699221730199
257.749,21.47350334095628,-751.6131910595506,-67.09719421506361
257.792,21.207150280880242,-751.5813924193961,-67.1183303025253
257.835,21.039304864657776,-751.5557167354547,-67.12909283257125
